SKU,LOC,FECHA,UNI
Art09,LOC_261,01/04/2019,1
Art10,LOC_261,01/04/2019,2
Art02,LOC_262,01/04/2019,2
Art03,LOC_262,01/04/2019,3
Art04,LOC_262,01/04/2019,1
Art09,LOC_262,01/04/2019,1
Art03,LOC_263,01/04/2019,1
Art01,LOC_264,01/04/2019,2
Art03,LOC_264,01/04/2019,5
Art04,LOC_264,01/04/2019,1
Art09,LOC_264,01/04/2019,2
Art02,LOC_265,01/04/2019,1
Art03,LOC_265,01/04/2019,2
Art06,LOC_265,01/04/2019,2
Art07,LOC_265,01/04/2019,2
Art08,LOC_265,01/04/2019,4
Art04,LOC_266,01/04/2019,1
Art06,LOC_266,01/04/2019,1
Art01,LOC_268,01/04/2019,2
Art06,LOC_268,01/04/2019,1
Art02,LOC_269,01/04/2019,1
Art03,LOC_269,01/04/2019,3
Art09,LOC_269,01/04/2019,1
Art09,LOC_270,01/04/2019,1
Art06,LOC_271,01/04/2019,1
Art10,LOC_271,01/04/2019,2
Art01,LOC_273,01/04/2019,5
Art02,LOC_273,01/04/2019,1
Art03,LOC_273,01/04/2019,3
Art05,LOC_273,01/04/2019,3
Art06,LOC_273,01/04/2019,3
Art10,LOC_273,01/04/2019,1
Art01,LOC_274,01/04/2019,6
Art03,LOC_274,01/04/2019,1
Art06,LOC_274,01/04/2019,2
Art07,LOC_274,01/04/2019,1
Art03,LOC_275,01/04/2019,1
Art05,LOC_275,01/04/2019,3
Art06,LOC_275,01/04/2019,1
Art01,LOC_276,01/04/2019,2
Art06,LOC_276,01/04/2019,1
Art01,LOC_278,01/04/2019,1
Art03,LOC_278,01/04/2019,1
Art04,LOC_278,01/04/2019,1
Art05,LOC_278,01/04/2019,1
Art09,LOC_278,01/04/2019,1
Art07,LOC_279,01/04/2019,1
Art09,LOC_279,01/04/2019,1
Art03,LOC_280,01/04/2019,3
Art05,LOC_280,01/04/2019,2
Art06,LOC_280,01/04/2019,1
Art07,LOC_280,01/04/2019,1
Art03,LOC_281,01/04/2019,1
Art04,LOC_281,01/04/2019,3
Art08,LOC_281,01/04/2019,2
Art02,LOC_282,01/04/2019,1
Art07,LOC_282,01/04/2019,1
Art10,LOC_282,01/04/2019,1
Art03,LOC_283,01/04/2019,1
Art01,LOC_285,01/04/2019,3
Art07,LOC_285,01/04/2019,1
Art01,LOC_286,01/04/2019,1
Art09,LOC_286,01/04/2019,2
Art10,LOC_286,01/04/2019,1
Art04,LOC_287,01/04/2019,1
Art06,LOC_287,01/04/2019,1
Art09,LOC_288,01/04/2019,1
Art01,LOC_289,01/04/2019,15
Art02,LOC_289,01/04/2019,1
Art04,LOC_289,01/04/2019,4
Art08,LOC_289,01/04/2019,1
Art09,LOC_289,01/04/2019,2
Art09,LOC_291,01/04/2019,1
Art08,LOC_292,01/04/2019,1
Art04,LOC_293,01/04/2019,1
Art01,LOC_294,01/04/2019,1
Art06,LOC_294,01/04/2019,1
Art07,LOC_294,01/04/2019,1
Art10,LOC_294,01/04/2019,1
Art01,LOC_296,01/04/2019,1
Art02,LOC_296,01/04/2019,1
Art06,LOC_296,01/04/2019,1
Art10,LOC_296,01/04/2019,1
Art03,LOC_297,01/04/2019,1
Art10,LOC_297,01/04/2019,1
Art02,LOC_298,01/04/2019,1
Art07,LOC_298,01/04/2019,1
Art02,LOC_299,01/04/2019,1
Art02,LOC_301,01/04/2019,1
Art06,LOC_301,01/04/2019,1
Art09,LOC_301,01/04/2019,1
Art01,LOC_303,01/04/2019,1
Art02,LOC_303,01/04/2019,2
Art05,LOC_303,01/04/2019,1
Art08,LOC_303,01/04/2019,1
Art10,LOC_303,01/04/2019,2
Art02,LOC_304,01/04/2019,1
Art04,LOC_304,01/04/2019,1
Art01,LOC_306,01/04/2019,2
Art02,LOC_306,01/04/2019,2
Art03,LOC_306,01/04/2019,3
Art04,LOC_306,01/04/2019,1
Art05,LOC_306,01/04/2019,1
Art06,LOC_306,01/04/2019,1
Art07,LOC_306,01/04/2019,1
Art09,LOC_307,01/04/2019,1
Art06,LOC_308,01/04/2019,1
Art01,LOC_310,01/04/2019,3
Art10,LOC_310,01/04/2019,1
Art02,LOC_311,01/04/2019,2
Art06,LOC_311,01/04/2019,2
Art01,LOC_312,01/04/2019,3
Art09,LOC_312,01/04/2019,2
Art01,LOC_313,01/04/2019,2
Art04,LOC_315,01/04/2019,1
Art02,LOC_316,01/04/2019,1
Art09,LOC_316,01/04/2019,3
Art01,LOC_318,01/04/2019,1
Art06,LOC_318,01/04/2019,1
Art08,LOC_318,01/04/2019,1
Art02,LOC_319,01/04/2019,3
Art03,LOC_319,01/04/2019,7
Art04,LOC_319,01/04/2019,3
Art05,LOC_319,01/04/2019,2
Art07,LOC_319,01/04/2019,1
Art08,LOC_319,01/04/2019,1
Art09,LOC_319,01/04/2019,2
Art10,LOC_319,01/04/2019,1
Art02,LOC_320,01/04/2019,2
Art03,LOC_320,01/04/2019,1
Art04,LOC_320,01/04/2019,2
Art05,LOC_320,01/04/2019,3
Art06,LOC_320,01/04/2019,3
Art10,LOC_320,01/04/2019,1
Art05,LOC_322,01/04/2019,2
Art07,LOC_322,01/04/2019,1
Art03,LOC_323,01/04/2019,3
Art04,LOC_323,01/04/2019,1
Art06,LOC_324,01/04/2019,1
Art08,LOC_324,01/04/2019,1
Art09,LOC_324,01/04/2019,1
Art02,LOC_325,01/04/2019,1
Art04,LOC_325,01/04/2019,1
Art06,LOC_325,01/04/2019,3
Art10,LOC_325,01/04/2019,2
Art04,LOC_326,01/04/2019,1
Art05,LOC_326,01/04/2019,1
Art06,LOC_326,01/04/2019,1
Art07,LOC_326,01/04/2019,1
Art08,LOC_330,01/04/2019,1
Art09,LOC_330,01/04/2019,2
Art01,LOC_331,01/04/2019,1
Art04,LOC_331,01/04/2019,1
Art05,LOC_331,01/04/2019,1
Art06,LOC_331,01/04/2019,2
Art07,LOC_331,01/04/2019,1
Art05,LOC_332,01/04/2019,1
Art02,LOC_333,01/04/2019,2
Art06,LOC_333,01/04/2019,1
Art07,LOC_333,01/04/2019,1
Art09,LOC_333,01/04/2019,3
Art10,LOC_333,01/04/2019,1
Art02,LOC_334,01/04/2019,1
Art03,LOC_334,01/04/2019,1
Art05,LOC_334,01/04/2019,1
Art08,LOC_334,01/04/2019,1
Art09,LOC_334,01/04/2019,1
Art02,LOC_336,01/04/2019,1
Art03,LOC_336,01/04/2019,1
Art05,LOC_336,01/04/2019,1
Art08,LOC_336,01/04/2019,1
Art05,LOC_341,01/04/2019,2
Art06,LOC_343,01/04/2019,1
Art02,LOC_344,01/04/2019,1
Art03,LOC_344,01/04/2019,1
Art04,LOC_344,01/04/2019,2
Art09,LOC_344,01/04/2019,1
Art02,LOC_345,01/04/2019,3
Art03,LOC_345,01/04/2019,3
Art05,LOC_345,01/04/2019,3
Art06,LOC_345,01/04/2019,1
Art10,LOC_346,01/04/2019,1
Art03,LOC_350,01/04/2019,4
Art04,LOC_350,01/04/2019,1
Art05,LOC_350,01/04/2019,3
Art06,LOC_350,01/04/2019,1
Art07,LOC_350,01/04/2019,1
Art02,LOC_351,01/04/2019,1
Art03,LOC_351,01/04/2019,3
Art04,LOC_351,01/04/2019,2
Art06,LOC_351,01/04/2019,2
Art07,LOC_351,01/04/2019,2
Art10,LOC_351,01/04/2019,2
Art02,LOC_352,01/04/2019,4
Art04,LOC_352,01/04/2019,3
Art05,LOC_352,01/04/2019,1
Art06,LOC_352,01/04/2019,1
Art07,LOC_352,01/04/2019,4
Art02,LOC_354,01/04/2019,1
Art02,LOC_355,01/04/2019,1
Art06,LOC_355,01/04/2019,1
Art07,LOC_355,01/04/2019,1
Art02,LOC_357,01/04/2019,2
Art03,LOC_357,01/04/2019,1
Art04,LOC_357,01/04/2019,3
Art05,LOC_357,01/04/2019,1
Art06,LOC_357,01/04/2019,2
Art10,LOC_357,01/04/2019,1
Art06,LOC_358,01/04/2019,1
Art01,LOC_359,01/04/2019,2
Art07,LOC_359,01/04/2019,1
Art03,LOC_362,01/04/2019,2
Art07,LOC_362,01/04/2019,1
Art08,LOC_362,01/04/2019,1
Art10,LOC_362,01/04/2019,2
Art05,LOC_363,01/04/2019,1
Art06,LOC_363,01/04/2019,1
Art07,LOC_363,01/04/2019,1
Art03,LOC_364,01/04/2019,1
Art08,LOC_364,01/04/2019,1
Art02,LOC_365,01/04/2019,1
Art05,LOC_365,01/04/2019,1
Art07,LOC_365,01/04/2019,1
Art08,LOC_365,01/04/2019,1
Art06,LOC_366,01/04/2019,1
Art10,LOC_366,01/04/2019,1
Art02,LOC_367,01/04/2019,1
Art06,LOC_367,01/04/2019,1
Art09,LOC_367,01/04/2019,1
Art02,LOC_368,01/04/2019,1
Art04,LOC_368,01/04/2019,1
Art04,LOC_369,01/04/2019,1
Art09,LOC_369,01/04/2019,2
Art01,LOC_370,01/04/2019,4
Art03,LOC_370,01/04/2019,1
Art03,LOC_374,01/04/2019,1
Art06,LOC_374,01/04/2019,2
Art01,LOC_375,01/04/2019,1
Art02,LOC_376,01/04/2019,1
Art05,LOC_376,01/04/2019,3
Art06,LOC_376,01/04/2019,1
Art08,LOC_376,01/04/2019,1
Art01,LOC_377,01/04/2019,1
Art02,LOC_377,01/04/2019,5
Art03,LOC_377,01/04/2019,1
Art05,LOC_377,01/04/2019,2
Art06,LOC_377,01/04/2019,3
Art07,LOC_377,01/04/2019,3
Art09,LOC_377,01/04/2019,2
Art10,LOC_377,01/04/2019,1
Art05,LOC_378,01/04/2019,2
Art06,LOC_378,01/04/2019,1
Art07,LOC_378,01/04/2019,1
Art01,LOC_379,01/04/2019,1
Art03,LOC_379,01/04/2019,4
Art04,LOC_379,01/04/2019,3
Art07,LOC_379,01/04/2019,1
Art09,LOC_379,01/04/2019,1
Art03,LOC_380,01/04/2019,2
Art08,LOC_380,01/04/2019,1
Art04,LOC_381,01/04/2019,1
Art09,LOC_381,01/04/2019,1
Art05,LOC_385,01/04/2019,1
Art05,LOC_386,01/04/2019,1
Art10,LOC_386,01/04/2019,1
Art03,LOC_387,01/04/2019,1
Art06,LOC_389,01/04/2019,1
Art09,LOC_389,01/04/2019,3
Art02,LOC_391,01/04/2019,2
Art07,LOC_391,01/04/2019,1
Art02,LOC_392,01/04/2019,1
Art03,LOC_392,01/04/2019,1
Art10,LOC_392,01/04/2019,1
Art02,LOC_394,01/04/2019,1
Art03,LOC_394,01/04/2019,1
Art04,LOC_394,01/04/2019,1
Art08,LOC_394,01/04/2019,1
Art04,LOC_395,01/04/2019,1
Art01,LOC_396,01/04/2019,1
Art02,LOC_396,01/04/2019,1
Art08,LOC_396,01/04/2019,2
Art10,LOC_396,01/04/2019,1
Art01,LOC_397,01/04/2019,2
Art05,LOC_398,01/04/2019,1
Art01,LOC_400,01/04/2019,3
Art09,LOC_400,01/04/2019,1
Art10,LOC_400,01/04/2019,1
Art06,LOC_401,01/04/2019,1
Art01,LOC_403,01/04/2019,5
Art10,LOC_403,01/04/2019,1
Art09,LOC_404,01/04/2019,1
Art02,LOC_405,01/04/2019,2
Art03,LOC_405,01/04/2019,3
Art04,LOC_405,01/04/2019,3
Art05,LOC_405,01/04/2019,1
Art06,LOC_405,01/04/2019,1
Art07,LOC_405,01/04/2019,1
Art08,LOC_405,01/04/2019,1
Art06,LOC_407,01/04/2019,1
Art08,LOC_408,01/04/2019,1
Art10,LOC_408,01/04/2019,2
Art02,LOC_409,01/04/2019,1
Art06,LOC_409,01/04/2019,1
Art01,LOC_410,01/04/2019,2
Art04,LOC_410,01/04/2019,2
Art05,LOC_410,01/04/2019,2
Art06,LOC_410,01/04/2019,1
Art09,LOC_410,01/04/2019,1
Art02,LOC_411,01/04/2019,1
Art03,LOC_411,01/04/2019,1
Art05,LOC_412,01/04/2019,2
Art07,LOC_412,01/04/2019,1
Art03,LOC_416,01/04/2019,1
Art07,LOC_416,01/04/2019,1
Art09,LOC_416,01/04/2019,2
Art02,LOC_420,01/04/2019,18
Art03,LOC_420,01/04/2019,13
Art04,LOC_420,01/04/2019,6
Art05,LOC_420,01/04/2019,11
Art06,LOC_420,01/04/2019,5
Art07,LOC_420,01/04/2019,5
Art10,LOC_420,01/04/2019,10
Art02,LOC_001,02/04/2019,1
Art06,LOC_001,02/04/2019,1
Art08,LOC_001,02/04/2019,1
Art10,LOC_002,02/04/2019,1
Art05,LOC_003,02/04/2019,1
Art07,LOC_003,02/04/2019,1
Art09,LOC_003,02/04/2019,2
Art01,LOC_004,02/04/2019,2
Art03,LOC_004,02/04/2019,1
Art07,LOC_004,02/04/2019,1
Art09,LOC_004,02/04/2019,2
Art01,LOC_005,02/04/2019,2
Art02,LOC_005,02/04/2019,2
Art03,LOC_005,02/04/2019,4
Art08,LOC_005,02/04/2019,1
Art09,LOC_005,02/04/2019,1
Art05,LOC_006,02/04/2019,1
Art06,LOC_006,02/04/2019,1
Art02,LOC_007,02/04/2019,3
Art05,LOC_007,02/04/2019,4
Art07,LOC_007,02/04/2019,1
Art10,LOC_007,02/04/2019,1
Art07,LOC_008,02/04/2019,1
Art08,LOC_008,02/04/2019,1
Art10,LOC_009,02/04/2019,1
Art02,LOC_010,02/04/2019,1
Art04,LOC_010,02/04/2019,2
Art10,LOC_011,02/04/2019,1
Art02,LOC_012,02/04/2019,1
Art05,LOC_012,02/04/2019,1
Art06,LOC_012,02/04/2019,1
Art07,LOC_012,02/04/2019,1
Art01,LOC_013,02/04/2019,1
Art03,LOC_013,02/04/2019,1
Art04,LOC_013,02/04/2019,1
Art06,LOC_013,02/04/2019,1
Art07,LOC_013,02/04/2019,1
Art10,LOC_013,02/04/2019,1
Art03,LOC_014,02/04/2019,1
Art07,LOC_014,02/04/2019,1
Art01,LOC_015,02/04/2019,3
Art02,LOC_015,02/04/2019,1
Art07,LOC_015,02/04/2019,1
Art08,LOC_015,02/04/2019,1
Art10,LOC_015,02/04/2019,1
Art01,LOC_016,02/04/2019,2
Art06,LOC_016,02/04/2019,1
Art07,LOC_016,02/04/2019,1
Art10,LOC_016,02/04/2019,1
Art01,LOC_017,02/04/2019,1
Art02,LOC_017,02/04/2019,2
Art03,LOC_017,02/04/2019,1
Art04,LOC_017,02/04/2019,2
Art05,LOC_017,02/04/2019,4
Art06,LOC_017,02/04/2019,3
Art07,LOC_017,02/04/2019,2
Art09,LOC_017,02/04/2019,1
Art01,LOC_018,02/04/2019,3
Art02,LOC_018,02/04/2019,1
Art03,LOC_018,02/04/2019,5
Art04,LOC_018,02/04/2019,1
Art06,LOC_018,02/04/2019,2
Art07,LOC_018,02/04/2019,2
Art08,LOC_018,02/04/2019,1
Art09,LOC_018,02/04/2019,4
Art10,LOC_018,02/04/2019,2
Art01,LOC_019,02/04/2019,3
Art02,LOC_019,02/04/2019,1
Art06,LOC_019,02/04/2019,2
Art07,LOC_019,02/04/2019,1
Art02,LOC_020,02/04/2019,1
Art03,LOC_020,02/04/2019,1
Art04,LOC_020,02/04/2019,1
Art06,LOC_021,02/04/2019,2
Art03,LOC_022,02/04/2019,1
Art07,LOC_022,02/04/2019,1
Art10,LOC_022,02/04/2019,1
Art03,LOC_023,02/04/2019,1
Art06,LOC_023,02/04/2019,2
Art01,LOC_024,02/04/2019,9
Art02,LOC_024,02/04/2019,1
Art04,LOC_024,02/04/2019,1
Art06,LOC_024,02/04/2019,2
Art07,LOC_024,02/04/2019,1
Art01,LOC_025,02/04/2019,6
Art02,LOC_025,02/04/2019,1
Art03,LOC_025,02/04/2019,2
Art04,LOC_025,02/04/2019,1
Art05,LOC_025,02/04/2019,1
Art06,LOC_025,02/04/2019,4
Art07,LOC_025,02/04/2019,1
Art08,LOC_025,02/04/2019,1
Art09,LOC_025,02/04/2019,2
Art10,LOC_025,02/04/2019,2
Art01,LOC_026,02/04/2019,2
Art07,LOC_026,02/04/2019,1
Art08,LOC_026,02/04/2019,1
Art03,LOC_027,02/04/2019,1
Art04,LOC_027,02/04/2019,1
Art06,LOC_027,02/04/2019,1
Art01,LOC_028,02/04/2019,4
Art03,LOC_028,02/04/2019,1
Art06,LOC_028,02/04/2019,1
Art10,LOC_028,02/04/2019,1
Art06,LOC_029,02/04/2019,1
Art08,LOC_029,02/04/2019,1
Art10,LOC_029,02/04/2019,1
Art02,LOC_030,02/04/2019,2
Art10,LOC_030,02/04/2019,4
Art02,LOC_031,02/04/2019,1
Art03,LOC_031,02/04/2019,1
Art05,LOC_031,02/04/2019,1
Art08,LOC_031,02/04/2019,1
Art10,LOC_031,02/04/2019,2
Art01,LOC_032,02/04/2019,3
Art03,LOC_032,02/04/2019,2
Art06,LOC_032,02/04/2019,3
Art10,LOC_032,02/04/2019,1
Art01,LOC_033,02/04/2019,1
Art02,LOC_033,02/04/2019,3
Art03,LOC_033,02/04/2019,5
Art04,LOC_033,02/04/2019,1
Art05,LOC_033,02/04/2019,2
Art06,LOC_033,02/04/2019,1
Art01,LOC_034,02/04/2019,4
Art02,LOC_034,02/04/2019,5
Art03,LOC_034,02/04/2019,2
Art04,LOC_034,02/04/2019,1
Art05,LOC_034,02/04/2019,1
Art06,LOC_034,02/04/2019,2
Art07,LOC_034,02/04/2019,4
Art09,LOC_034,02/04/2019,2
Art02,LOC_035,02/04/2019,3
Art03,LOC_035,02/04/2019,1
Art04,LOC_035,02/04/2019,1
Art08,LOC_035,02/04/2019,1
Art10,LOC_035,02/04/2019,1
Art02,LOC_036,02/04/2019,2
Art03,LOC_036,02/04/2019,1
Art04,LOC_036,02/04/2019,1
Art05,LOC_036,02/04/2019,2
Art06,LOC_036,02/04/2019,1
Art08,LOC_036,02/04/2019,1
Art09,LOC_036,02/04/2019,1
Art01,LOC_037,02/04/2019,5
Art02,LOC_037,02/04/2019,2
Art03,LOC_037,02/04/2019,1
Art05,LOC_037,02/04/2019,1
Art06,LOC_037,02/04/2019,1
Art09,LOC_037,02/04/2019,1
Art01,LOC_038,02/04/2019,4
Art03,LOC_038,02/04/2019,3
Art04,LOC_038,02/04/2019,1
Art05,LOC_038,02/04/2019,1
Art06,LOC_038,02/04/2019,1
Art07,LOC_038,02/04/2019,2
Art09,LOC_038,02/04/2019,1
Art02,LOC_039,02/04/2019,1
Art03,LOC_039,02/04/2019,1
Art04,LOC_039,02/04/2019,1
Art07,LOC_039,02/04/2019,1
Art10,LOC_039,02/04/2019,2
Art01,LOC_040,02/04/2019,3
Art03,LOC_040,02/04/2019,1
Art04,LOC_040,02/04/2019,1
Art05,LOC_040,02/04/2019,1
Art02,LOC_041,02/04/2019,6
Art03,LOC_041,02/04/2019,1
Art05,LOC_041,02/04/2019,1
Art06,LOC_041,02/04/2019,3
Art10,LOC_041,02/04/2019,4
Art06,LOC_042,02/04/2019,2
Art07,LOC_042,02/04/2019,1
Art08,LOC_042,02/04/2019,1
Art09,LOC_042,02/04/2019,2
Art03,LOC_043,02/04/2019,1
Art05,LOC_043,02/04/2019,1
Art02,LOC_044,02/04/2019,1
Art07,LOC_044,02/04/2019,1
Art08,LOC_044,02/04/2019,1
Art02,LOC_046,02/04/2019,1
Art03,LOC_046,02/04/2019,1
Art04,LOC_046,02/04/2019,1
Art05,LOC_046,02/04/2019,2
Art07,LOC_046,02/04/2019,1
Art06,LOC_047,02/04/2019,2
Art01,LOC_048,02/04/2019,9
Art03,LOC_048,02/04/2019,1
Art09,LOC_048,02/04/2019,1
Art02,LOC_049,02/04/2019,3
Art03,LOC_049,02/04/2019,2
Art05,LOC_049,02/04/2019,1
Art06,LOC_049,02/04/2019,4
Art06,LOC_050,02/04/2019,1
Art07,LOC_050,02/04/2019,1
Art01,LOC_051,02/04/2019,3
Art03,LOC_051,02/04/2019,1
Art07,LOC_051,02/04/2019,1
Art10,LOC_051,02/04/2019,1
Art02,LOC_052,02/04/2019,3
Art03,LOC_052,02/04/2019,1
Art05,LOC_052,02/04/2019,1
Art07,LOC_052,02/04/2019,1
Art08,LOC_052,02/04/2019,1
Art01,LOC_053,02/04/2019,2
Art02,LOC_053,02/04/2019,1
Art04,LOC_053,02/04/2019,2
Art05,LOC_053,02/04/2019,2
Art08,LOC_053,02/04/2019,1
Art01,LOC_054,02/04/2019,3
Art04,LOC_054,02/04/2019,2
Art06,LOC_054,02/04/2019,1
Art08,LOC_054,02/04/2019,2
Art06,LOC_055,02/04/2019,2
Art01,LOC_056,02/04/2019,3
Art03,LOC_056,02/04/2019,1
Art04,LOC_056,02/04/2019,2
Art05,LOC_056,02/04/2019,1
Art07,LOC_056,02/04/2019,2
Art10,LOC_056,02/04/2019,1
Art05,LOC_057,02/04/2019,1
Art06,LOC_057,02/04/2019,1
Art08,LOC_057,02/04/2019,2
Art01,LOC_058,02/04/2019,3
Art02,LOC_058,02/04/2019,2
Art07,LOC_058,02/04/2019,1
Art10,LOC_058,02/04/2019,1
Art02,LOC_059,02/04/2019,2
Art05,LOC_059,02/04/2019,1
Art06,LOC_059,02/04/2019,1
Art07,LOC_059,02/04/2019,1
Art02,LOC_060,02/04/2019,1
Art03,LOC_060,02/04/2019,1
Art04,LOC_060,02/04/2019,4
Art05,LOC_060,02/04/2019,1
Art06,LOC_060,02/04/2019,1
Art08,LOC_060,02/04/2019,2
Art09,LOC_060,02/04/2019,1
Art01,LOC_062,02/04/2019,3
Art02,LOC_062,02/04/2019,4
Art03,LOC_062,02/04/2019,1
Art06,LOC_062,02/04/2019,3
Art09,LOC_062,02/04/2019,1
Art06,LOC_063,02/04/2019,1
Art10,LOC_063,02/04/2019,1
Art02,LOC_064,02/04/2019,1
Art09,LOC_065,02/04/2019,1
Art07,LOC_066,02/04/2019,1
Art02,LOC_067,02/04/2019,1
Art03,LOC_067,02/04/2019,2
Art06,LOC_067,02/04/2019,2
Art08,LOC_067,02/04/2019,1
Art09,LOC_067,02/04/2019,4
Art04,LOC_068,02/04/2019,1
Art07,LOC_068,02/04/2019,1
Art02,LOC_069,02/04/2019,2
Art03,LOC_069,02/04/2019,2
Art05,LOC_069,02/04/2019,3
Art06,LOC_069,02/04/2019,1
Art01,LOC_070,02/04/2019,3
Art03,LOC_070,02/04/2019,1
Art04,LOC_070,02/04/2019,1
Art06,LOC_070,02/04/2019,3
Art07,LOC_070,02/04/2019,1
Art10,LOC_070,02/04/2019,1
Art02,LOC_071,02/04/2019,2
Art02,LOC_072,02/04/2019,2
Art09,LOC_072,02/04/2019,1
Art10,LOC_072,02/04/2019,2
Art01,LOC_073,02/04/2019,2
Art03,LOC_073,02/04/2019,1
Art07,LOC_073,02/04/2019,2
Art10,LOC_073,02/04/2019,1
Art02,LOC_074,02/04/2019,2
Art03,LOC_074,02/04/2019,1
Art04,LOC_074,02/04/2019,1
Art05,LOC_074,02/04/2019,2
Art06,LOC_074,02/04/2019,4
Art07,LOC_074,02/04/2019,2
Art09,LOC_074,02/04/2019,3
Art03,LOC_075,02/04/2019,1
Art05,LOC_075,02/04/2019,2
Art07,LOC_075,02/04/2019,2
Art09,LOC_075,02/04/2019,1
Art03,LOC_076,02/04/2019,1
Art10,LOC_076,02/04/2019,1
Art02,LOC_077,02/04/2019,1
Art05,LOC_077,02/04/2019,1
Art06,LOC_077,02/04/2019,3
Art07,LOC_077,02/04/2019,1
Art02,LOC_078,02/04/2019,1
Art03,LOC_078,02/04/2019,1
Art04,LOC_078,02/04/2019,1
Art06,LOC_078,02/04/2019,4
Art02,LOC_079,02/04/2019,1
Art03,LOC_079,02/04/2019,1
Art04,LOC_079,02/04/2019,3
Art06,LOC_079,02/04/2019,1
Art07,LOC_079,02/04/2019,1
Art09,LOC_079,02/04/2019,1
Art04,LOC_080,02/04/2019,1
Art05,LOC_080,02/04/2019,1
Art06,LOC_080,02/04/2019,1
Art07,LOC_080,02/04/2019,1
Art08,LOC_080,02/04/2019,1
Art10,LOC_080,02/04/2019,1
Art06,LOC_081,02/04/2019,1
Art04,LOC_082,02/04/2019,1
Art05,LOC_082,02/04/2019,1
Art06,LOC_082,02/04/2019,1
Art02,LOC_083,02/04/2019,2
Art05,LOC_083,02/04/2019,3
Art06,LOC_083,02/04/2019,2
Art07,LOC_083,02/04/2019,2
Art08,LOC_083,02/04/2019,1
Art09,LOC_083,02/04/2019,3
Art03,LOC_084,02/04/2019,4
Art06,LOC_084,02/04/2019,3
Art07,LOC_084,02/04/2019,3
Art09,LOC_084,02/04/2019,2
Art04,LOC_085,02/04/2019,2
Art01,LOC_086,02/04/2019,2
Art06,LOC_086,02/04/2019,3
Art09,LOC_086,02/04/2019,1
Art01,LOC_087,02/04/2019,6
Art07,LOC_087,02/04/2019,1
Art02,LOC_088,02/04/2019,3
Art03,LOC_088,02/04/2019,3
Art04,LOC_088,02/04/2019,2
Art06,LOC_088,02/04/2019,1
Art07,LOC_088,02/04/2019,1
Art10,LOC_088,02/04/2019,3
Art02,LOC_089,02/04/2019,1
Art03,LOC_089,02/04/2019,2
Art04,LOC_089,02/04/2019,1
Art06,LOC_089,02/04/2019,2
Art09,LOC_089,02/04/2019,1
Art10,LOC_089,02/04/2019,2
Art10,LOC_090,02/04/2019,1
Art08,LOC_091,02/04/2019,1
Art10,LOC_092,02/04/2019,1
Art02,LOC_093,02/04/2019,1
Art06,LOC_093,02/04/2019,1
Art07,LOC_093,02/04/2019,1
Art08,LOC_093,02/04/2019,1
Art01,LOC_094,02/04/2019,1
Art02,LOC_094,02/04/2019,2
Art06,LOC_094,02/04/2019,1
Art08,LOC_094,02/04/2019,1
Art05,LOC_095,02/04/2019,1
Art06,LOC_095,02/04/2019,2
Art04,LOC_097,02/04/2019,1
Art07,LOC_097,02/04/2019,2
Art08,LOC_097,02/04/2019,1
Art08,LOC_098,02/04/2019,2
Art05,LOC_099,02/04/2019,1
Art02,LOC_100,02/04/2019,1
Art03,LOC_100,02/04/2019,1
Art01,LOC_101,02/04/2019,3
Art03,LOC_101,02/04/2019,1
Art04,LOC_101,02/04/2019,1
Art06,LOC_101,02/04/2019,3
Art08,LOC_101,02/04/2019,1
Art09,LOC_101,02/04/2019,1
Art03,LOC_102,02/04/2019,1
Art07,LOC_102,02/04/2019,1
Art09,LOC_102,02/04/2019,1
Art03,LOC_103,02/04/2019,1
Art08,LOC_103,02/04/2019,1
Art04,LOC_104,02/04/2019,1
Art01,LOC_105,02/04/2019,1
Art04,LOC_105,02/04/2019,1
Art06,LOC_105,02/04/2019,2
Art02,LOC_106,02/04/2019,3
Art02,LOC_108,02/04/2019,2
Art03,LOC_108,02/04/2019,2
Art03,LOC_109,02/04/2019,1
Art03,LOC_110,02/04/2019,2
Art05,LOC_110,02/04/2019,1
Art06,LOC_110,02/04/2019,1
Art08,LOC_110,02/04/2019,1
Art04,LOC_111,02/04/2019,1
Art08,LOC_111,02/04/2019,1
Art03,LOC_112,02/04/2019,1
Art04,LOC_112,02/04/2019,2
Art07,LOC_112,02/04/2019,1
Art04,LOC_114,02/04/2019,1
Art09,LOC_114,02/04/2019,2
Art06,LOC_116,02/04/2019,2
Art07,LOC_116,02/04/2019,2
Art08,LOC_116,02/04/2019,1
Art09,LOC_116,02/04/2019,1
Art09,LOC_117,02/04/2019,1
Art01,LOC_119,02/04/2019,2
Art03,LOC_119,02/04/2019,1
Art01,LOC_120,02/04/2019,3
Art02,LOC_120,02/04/2019,1
Art04,LOC_120,02/04/2019,1
Art06,LOC_120,02/04/2019,1
Art09,LOC_120,02/04/2019,1
Art03,LOC_121,02/04/2019,1
Art04,LOC_121,02/04/2019,1
Art07,LOC_121,02/04/2019,1
Art04,LOC_122,02/04/2019,3
Art06,LOC_122,02/04/2019,1
Art01,LOC_123,02/04/2019,3
Art04,LOC_123,02/04/2019,1
Art04,LOC_124,02/04/2019,1
Art10,LOC_124,02/04/2019,1
Art01,LOC_125,02/04/2019,9
Art07,LOC_125,02/04/2019,1
Art02,LOC_127,02/04/2019,2
Art03,LOC_127,02/04/2019,3
